"arrival_date_year","arrival_date_month","hotel","country","tourist_type","completed_bookings","canceled_bookings"
2015,"November","Resort Hotel","UKR","Couple",2,0
2015,"November","Resort Hotel","USA","Couple",2,0
2015,"November","Resort Hotel","USA","Single",3,0
2015,"November","Resort Hotel","VEN","Couple",2,0
2015,"November","Resort Hotel","ZWE","Couple",1,0
2015,"October","City Hotel","AGO","Couple",3,0
2015,"October","City Hotel","ARG","Couple",2,0
2015,"October","City Hotel","ARG","Single",1,0
2015,"October","City Hotel","AUS","Couple",3,0
2015,"October","City Hotel","AUT","Couple",8,0
2015,"October","City Hotel","AUT","Single",4,0
2015,"October","City Hotel","BEL","Couple",19,0
2015,"October","City Hotel","BEL","Single",8,0
2015,"October","City Hotel","BGR","Couple",1,0
2015,"October","City Hotel","BRA","Couple",22,0
2015,"October","City Hotel","BRA","Family",1,0
2015,"October","City Hotel","BRA","Others",2,0
2015,"October","City Hotel","BRA","Single",3,0
2015,"October","City Hotel","CMR","Couple",1,0
2015,"October","City Hotel","CMR","Others",1,0
2015,"October","City Hotel","CN","Couple",6,0
2015,"October","City Hotel","CN","Single",4,0
2015,"October","City Hotel","COL","Couple",1,0
2015,"October","City Hotel","CRI","Couple",1,0
2015,"October","City Hotel","CZE","Couple",5,0
2015,"October","City Hotel","CZE","Single",5,0
2015,"October","City Hotel","CHE","Couple",20,0
2015,"October","City Hotel","CHE","Family",3,0
2015,"October","City Hotel","CHL","Couple",1,0
2015,"October","City Hotel","CHN","Couple",2,0
2015,"October","City Hotel","CHN","Family",1,0
2015,"October","City Hotel","CHN","Single",1,0
2015,"October","City Hotel","DEU","Couple",108,0
2015,"October","City Hotel","DEU","Family",5,0
2015,"October","City Hotel","DEU","Others",2,0
2015,"October","City Hotel","DEU","Single",20,0
2015,"October","City Hotel","DNK","Couple",2,0
2015,"October","City Hotel","DNK","Others",1,0
2015,"October","City Hotel","DNK","Single",2,0
2015,"October","City Hotel","DOM","Couple",1,0
2015,"October","City Hotel","DZA","Couple",1,0
2015,"October","City Hotel","DZA","Single",15,0
2015,"October","City Hotel","ESP","Couple",94,0
2015,"October","City Hotel","ESP","Family",4,0
2015,"October","City Hotel","ESP","Others",1,0
2015,"October","City Hotel","ESP","Single",21,0
2015,"October","City Hotel","FIN","Couple",5,0
2015,"October","City Hotel","FIN","Family",2,0
2015,"October","City Hotel","FIN","Others",1,0
2015,"October","City Hotel","FIN","Single",2,0
2015,"October","City Hotel","FRA","Couple",221,0
2015,"October","City Hotel","FRA","Family",11,0
2015,"October","City Hotel","FRA","Others",7,0
2015,"October","City Hotel","FRA","Single",13,1
2015,"October","City Hotel","GBR","Couple",51,0
2015,"October","City Hotel","GBR","Family",8,0
2015,"October","City Hotel","GBR","Others",4,0
2015,"October","City Hotel","GBR","Single",35,0
2015,"October","City Hotel","GRC","Couple",2,0
2015,"October","City Hotel","GRC","Single",4,0
2015,"October","City Hotel","HRV","Couple",2,0
2015,"October","City Hotel","HUN","Couple",2,0
2015,"October","City Hotel","HUN","Others",1,0
2015,"October","City Hotel","HUN","Single",4,0
2015,"October","City Hotel","IND","Single",2,0
2015,"October","City Hotel","IRL","Couple",16,0
2015,"October","City Hotel","IRL","Family",1,0
2015,"October","City Hotel","IRL","Single",8,0
2015,"October","City Hotel","IRN","Couple",1,0
2015,"October","City Hotel","IRQ","Single",6,0
2015,"October","City Hotel","ISR","Couple",74,0
2015,"October","City Hotel","ISR","Others",1,0
2015,"October","City Hotel","ISR","Single",4,0
2015,"October","City Hotel","ITA","Couple",44,0
2015,"October","City Hotel","ITA","Family",2,0
2015,"October","City Hotel","ITA","Others",1,0
2015,"October","City Hotel","ITA","Single",21,0
2015,"October","City Hotel","JPN","Couple",2,0
2015,"October","City Hotel","JPN","Single",5,0
2015,"October","City Hotel","KOR","Couple",2,1
2015,"October","City Hotel","LBN","Couple",2,0
2015,"October","City Hotel","LBN","Single",1,0
2015,"October","City Hotel","LTU","Single",1,0
2015,"October","City Hotel","LUX","Couple",1,0
2015,"October","City Hotel","MAR","Couple",1,0
2015,"October","City Hotel","MEX","Single",2,0
2015,"October","City Hotel","MMR","Couple",1,0
2015,"October","City Hotel","MYS","Family",1,0
2015,"October","City Hotel","MYS","Single",1,0
2015,"October","City Hotel","NLD","Couple",34,0
2015,"October","City Hotel","NLD","Family",3,0
2015,"October","City Hotel","NLD","Single",1,0
2015,"October","City Hotel","NOR","Couple",6,0
2015,"October","City Hotel","NOR","Single",3,0
2015,"October","City Hotel","NULL","Couple",0,14
2015,"October","City Hotel","POL","Couple",19,0
2015,"October","City Hotel","POL","Family",2,0
2015,"October","City Hotel","POL","Single",2,0
2015,"October","City Hotel","PRT","Couple",476,1022
2015,"October","City Hotel","PRT","Family",15,8
2015,"October","City Hotel","PRT","Others",6,5
2015,"October","City Hotel","PRT","Single",341,254
2015,"October","City Hotel","ROU","Couple",3,0
2015,"October","City Hotel","ROU","Family",1,0
2015,"October","City Hotel","ROU","Single",5,0
2015,"October","City Hotel","RUS","Couple",4,0
2015,"October","City Hotel","RUS","Single",2,0
2015,"October","City Hotel","SAU","Family",1,0
2015,"October","City Hotel","SAU","Single",1,0
2015,"October","City Hotel","SGP","Couple",1,0
2015,"October","City Hotel","SRB","Couple",2,0
2015,"October","City Hotel","SVN","Couple",1,0
2015,"October","City Hotel","SVN","Single",3,0
2015,"October","City Hotel","SWE","Couple",22,0
2015,"October","City Hotel","SWE","Family",1,0
2015,"October","City Hotel","SWE","Single",7,0
2015,"October","City Hotel","TUR","Couple",10,0
2015,"October","City Hotel","TUR","Single",1,0
2015,"October","City Hotel","USA","Couple",26,0
2015,"October","City Hotel","USA","Family",1,0
2015,"October","City Hotel","USA","Single",15,0
2015,"October","City Hotel","VEN","Couple",2,0
2015,"October","City Hotel","VEN","Single",1,0
2015,"October","Resort Hotel","ARG","Couple",3,0
2015,"October","Resort Hotel","AUS","Couple",1,0
2015,"October","Resort Hotel","AUS","Single",1,0
2015,"October","Resort Hotel","AUT","Couple",1,0
2015,"October","Resort Hotel","AUT","Single",4,0
2015,"October","Resort Hotel","BEL","Couple",23,0
2015,"October","Resort Hotel","BEL","Single",1,0
2015,"October","Resort Hotel","BRA","Couple",2,0
2015,"October","Resort Hotel","CN","Couple",3,12
2015,"October","Resort Hotel","CN","Single",1,0
2015,"October","Resort Hotel","COL","Couple",1,0
2015,"October","Resort Hotel","CPV","Couple",1,0
2015,"October","Resort Hotel","CYM","Couple",1,0
2015,"October","Resort Hotel","CHE","Couple",7,0
2015,"October","Resort Hotel","CHE","Single",3,0
2015,"October","Resort Hotel","CHL","Family",1,0
2015,"October","Resort Hotel","DEU","Couple",18,0
2015,"October","Resort Hotel","DEU","Single",4,0
2015,"October","Resort Hotel","DNK","Single",1,0
2015,"October","Resort Hotel","DOM","Couple",1,0
2015,"October","Resort Hotel","ESP","Couple",114,54
2015,"October","Resort Hotel","ESP","Family",9,0
2015,"October","Resort Hotel","ESP","Single",9,2
2015,"October","Resort Hotel","FIN","Couple",4,0
2015,"October","Resort Hotel","FIN","Family",1,0
2015,"October","Resort Hotel","FIN","Single",2,0
2015,"October","Resort Hotel","FRA","Couple",55,0
2015,"October","Resort Hotel","FRA","Family",3,0
2015,"October","Resort Hotel","FRA","Single",10,0
2015,"October","Resort Hotel","GBR","Couple",252,18
2015,"October","Resort Hotel","GBR","Family",15,0
2015,"October","Resort Hotel","GBR","Others",11,0
2015,"October","Resort Hotel","GBR","Single",55,5
2015,"October","Resort Hotel","HUN","Single",1,0
2015,"October","Resort Hotel","IND","Couple",1,0
2015,"October","Resort Hotel","IRL","Couple",51,25
2015,"October","Resort Hotel","IRL","Family",5,0
2015,"October","Resort Hotel","IRL","Others",2,0
2015,"October","Resort Hotel","IRL","Single",4,0
2015,"October","Resort Hotel","ISR","Couple",1,0
2015,"October","Resort Hotel","ITA","Couple",5,0
2015,"October","Resort Hotel","LTU","Couple",2,0
2015,"October","Resort Hotel","LTU","Family",1,0
2015,"October","Resort Hotel","LUX","Couple",3,0
2015,"October","Resort Hotel","LUX","Others",1,0
2015,"October","Resort Hotel","LVA","Couple",3,0
2015,"October","Resort Hotel","MAR","Couple",1,0
2015,"October","Resort Hotel","MEX","Couple",1,0
2015,"October","Resort Hotel","MKD","Family",1,0
2015,"October","Resort Hotel","MYS","Couple",1,0
2015,"October","Resort Hotel","NLD","Couple",13,0
2015,"October","Resort Hotel","NLD","Single",7,0
2015,"October","Resort Hotel","NOR","Couple",1,0
2015,"October","Resort Hotel","NULL","Couple",7,1
2015,"October","Resort Hotel","NULL","Single",15,1
2015,"October","Resort Hotel","NZL","Others",1,0
2015,"October","Resort Hotel","OMN","Single",1,0
2015,"October","Resort Hotel","POL","Couple",6,0
2015,"October","Resort Hotel","PRI","Couple",1,0
2015,"October","Resort Hotel","PRT","Couple",191,210
2015,"October","Resort Hotel","PRT","Family",18,17
2015,"October","Resort Hotel","PRT","Others",4,0
2015,"October","Resort Hotel","PRT","Single",133,55
2015,"October","Resort Hotel","ROU","Single",1,0
2015,"October","Resort Hotel","RUS","Couple",1,0
2015,"October","Resort Hotel","SWE","Couple",3,0
2015,"October","Resort Hotel","SWE","Single",1,0
2015,"October","Resort Hotel","TUR","Couple",2,0
2015,"October","Resort Hotel","USA","Couple",6,0
2015,"October","Resort Hotel","USA","Family",1,0
2015,"October","Resort Hotel","USA","Single",2,0
2015,"October","Resort Hotel","ZAF","Family",1,0
2015,"October","Resort Hotel","ZMB","Family",1,0
2015,"September","City Hotel","AGO","Couple",5,0
2015,"September","City Hotel","AGO","Family",4,0
2015,"September","City Hotel","AGO","Single",10,0
2015,"September","City Hotel","ARG","Single",1,0
2015,"September","City Hotel","AUS","Couple",7,0
2015,"September","City Hotel","AUT","Couple",12,0
2015,"September","City Hotel","AUT","Single",2,0
2015,"September","City Hotel","AZE","Couple",1,0
2015,"September","City Hotel","AZE","Single",1,0
2015,"September","City Hotel","BEL","Couple",27,0
2015,"September","City Hotel","BEL","Family",3,0
2015,"September","City Hotel","BEL","Single",7,0
2015,"September","City Hotel","BLR","Couple",1,0
2015,"September","City Hotel","BLR","Single",2,0
2015,"September","City Hotel","BRA","Couple",22,0
2015,"September","City Hotel","BRA","Family",3,0
2015,"September","City Hotel","BRA","Single",5,0
2015,"September","City Hotel","CMR","Couple",1,0
2015,"September","City Hotel","CN","Couple",28,0
2015,"September","City Hotel","CN","Single",6,0
2015,"September","City Hotel","CPV","Single",1,0
2015,"September","City Hotel","CRI","Couple",1,0
2015,"September","City Hotel","CZE","Couple",2,0
2015,"September","City Hotel","CZE","Single",1,0
2015,"September","City Hotel","CHE","Couple",10,0
2015,"September","City Hotel","CHE","Single",7,0
2015,"September","City Hotel","CHN","Couple",8,0
2015,"September","City Hotel","CHN","Single",1,0
2015,"September","City Hotel","DEU","Couple",73,0
2015,"September","City Hotel","DEU","Family",3,0
2015,"September","City Hotel","DEU","Others",1,0
2015,"September","City Hotel","DEU","Single",15,1
2015,"September","City Hotel","DNK","Couple",16,0
2015,"September","City Hotel","DNK","Single",7,0
2015,"September","City Hotel","DZA","Couple",1,0
2015,"September","City Hotel","EGY","Single",1,0
2015,"September","City Hotel","ESP","Couple",164,0
2015,"September","City Hotel","ESP","Family",15,0
2015,"September","City Hotel","ESP","Others",9,0
2015,"September","City Hotel","ESP","Single",22,0
2015,"September","City Hotel","FIN","Single",4,0
2015,"September","City Hotel","FRA","Couple",169,17
2015,"September","City Hotel","FRA","Others",1,0
2015,"September","City Hotel","FRA","Single",63,12
2015,"September","City Hotel","GBR","Couple",33,1
2015,"September","City Hotel","GBR","Family",1,0
2015,"September","City Hotel","GBR","Single",40,0
2015,"September","City Hotel","GRC","Couple",6,0
2015,"September","City Hotel","GRC","Others",1,0
2015,"September","City Hotel","GRC","Single",5,0
2015,"September","City Hotel","HRV","Single",2,0
2015,"September","City Hotel","HUN","Couple",1,0
2015,"September","City Hotel","HUN","Single",2,0
2015,"September","City Hotel","IDN","Single",1,0
2015,"September","City Hotel","IND","Couple",3,0
2015,"September","City Hotel","IND","Others",1,0
2015,"September","City Hotel","IRL","Couple",7,0
2015,"September","City Hotel","IRL","Single",3,0
2015,"September","City Hotel","IRN","Couple",2,1
2015,"September","City Hotel","IRN","Single",6,0
2015,"September","City Hotel","ISR","Couple",7,0
2015,"September","City Hotel","ISR","Family",1,0
2015,"September","City Hotel","ISR","Others",1,0
2015,"September","City Hotel","ITA","Couple",68,2
2015,"September","City Hotel","ITA","Family",3,0
2015,"September","City Hotel","ITA","Others",1,0
2015,"September","City Hotel","ITA","Single",20,0
2015,"September","City Hotel","JPN","Couple",3,0
2015,"September","City Hotel","JPN","Single",4,0
2015,"September","City Hotel","KAZ","Couple",2,0
2015,"September","City Hotel","KOR","Couple",2,0
2015,"September","City Hotel","KOR","Others",1,0
2015,"September","City Hotel","LBN","Couple",2,0
2015,"September","City Hotel","LIE","Couple",1,0
2015,"September","City Hotel","LTU","Couple",1,0
2015,"September","City Hotel","LUX","Couple",7,0
2015,"September","City Hotel","LUX","Family",1,0
2015,"September","City Hotel","LUX","Single",4,0
2015,"September","City Hotel","MAR","Family",1,0
2015,"September","City Hotel","MAR","Single",1,0
2015,"September","City Hotel","MEX","Couple",2,0
2015,"September","City Hotel","MEX","Single",1,0
2015,"September","City Hotel","MOZ","Couple",1,0
2015,"September","City Hotel","NLD","Couple",20,0
2015,"September","City Hotel","NLD","Single",9,0
2015,"September","City Hotel","NOR","Couple",6,0
2015,"September","City Hotel","NOR","Family",1,0
2015,"September","City Hotel","NOR","Single",4,0
2015,"September","City Hotel","NZL","Couple",2,0
2015,"September","City Hotel","NZL","Single",2,0
2015,"September","City Hotel","POL","Couple",6,0
2015,"September","City Hotel","PRT","Couple",474,1321
2015,"September","City Hotel","PRT","Family",21,10
2015,"September","City Hotel","PRT","Others",8,8
2015,"September","City Hotel","PRT","Single",230,161
2015,"September","City Hotel","ROU","Couple",6,0
2015,"September","City Hotel","ROU","Others",1,0
2015,"September","City Hotel","ROU","Single",1,0
2015,"September","City Hotel","RUS","Couple",9,0
2015,"September","City Hotel","RUS","Family",1,0
2015,"September","City Hotel","RUS","Single",7,0
2015,"September","City Hotel","SRB","Couple",1,0
2015,"September","City Hotel","SVK","Couple",2,0
2015,"September","City Hotel","SVN","Single",2,0
2015,"September","City Hotel","SWE","Couple",15,0
2015,"September","City Hotel","SWE","Single",39,0
2015,"September","City Hotel","TUN","Couple",2,0
2015,"September","City Hotel","TUR","Couple",3,1
2015,"September","City Hotel","TWN","Couple",2,0
2015,"September","City Hotel","UKR","Couple",1,0
2015,"September","City Hotel","UKR","Family",1,0
2015,"September","City Hotel","USA","Couple",22,0
2015,"September","City Hotel","USA","Single",25,0
2015,"September","City Hotel","VEN","Single",1,0
2015,"September","Resort Hotel","ARG","Couple",1,0
2015,"September","Resort Hotel","AUS","Couple",1,0
2015,"September","Resort Hotel","AUS","Family",1,0
2015,"September","Resort Hotel","AUS","Single",1,0
2015,"September","Resort Hotel","AUT","Couple",4,0
2015,"September","Resort Hotel","BEL","Couple",15,15
2015,"September","Resort Hotel","BEL","Single",2,0
2015,"September","Resort Hotel","BLR","Couple",1,0
2015,"September","Resort Hotel","BRA","Couple",5,0
2015,"September","Resort Hotel","BRA","Family",1,0
2015,"September","Resort Hotel","BRA","Single",1,0
2015,"September","Resort Hotel","CN","Couple",31,0
2015,"September","Resort Hotel","CN","Family",1,0
2015,"September","Resort Hotel","CN","Others",1,0
2015,"September","Resort Hotel","CN","Single",1,0
2015,"September","Resort Hotel","CZE","Couple",5,0
2015,"September","Resort Hotel","CHE","Couple",10,0
2015,"September","Resort Hotel","CHE","Family",2,0
2015,"September","Resort Hotel","CHE","Single",1,0
2015,"September","Resort Hotel","CHL","Couple",1,0
2015,"September","Resort Hotel","CHN","Couple",1,0
2015,"September","Resort Hotel","DEU","Couple",28,1
2015,"September","Resort Hotel","DEU","Single",6,0
2015,"September","Resort Hotel","DNK","Couple",1,0
2015,"September","Resort Hotel","ESP","Couple",82,4
2015,"September","Resort Hotel","ESP","Family",5,0
2015,"September","Resort Hotel","ESP","Others",1,0
2015,"September","Resort Hotel","ESP","Single",1,0
2015,"September","Resort Hotel","EST","Couple",2,0
2015,"September","Resort Hotel","FRA","Couple",104,1
